name,CID,rank,similarity_score,similarity_distance,original_name,original_id,MolecularWeight,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,TPSA,NumHeteroatoms,NumRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolarRefractivity,BertzCT,HeavyAtomCount
Tralkoxydim (Ref: PP 604),91746,3,0.39104101854668966,1.557276481420073,Pyrethrins (cinerin I),5281547,329.4400000000001,3.8326600000000033,1.0,4.0,5.0,1.0,55.4,4.0,2.0,1.0,1.0,0.5,94.72070000000004,626.2738803989519,24.0
Captafol (Ref: Ortho-5865),17038,4,0.38256997335616355,1.6139009060939131,Pyrethrins (cinerin I),5281547,349.0659999999999,3.520900000000002,0.0,3.0,3.0,0.0,37.38,8.0,2.0,1.0,2.0,0.6,74.72900000000003,354.84249102171253,18.0
"(2R,6S)-rel-4-[3-[4-(1,1-Dimethylethyl)phenyl]-2-methylpropyl]-2,6-dimethylmorpholine  ",93365,5,0.38247245200054636,1.61456738849932,Pyrethrins (cinerin I),5281547,303.49000000000007,4.271900000000004,0.0,2.0,4.0,1.0,12.47,2.0,2.0,1.0,1.0,0.7,94.45900000000007,437.92180891040334,22.0
MCPB (Ref: MB 3046),7207,1,0.679747838081115,0.47113377046249444,2-[(Ethylthio)methyl]phenol 1-(N-methylcarbamate),34766,228.67499999999995,2.8920200000000005,1.0,2.0,5.0,1.0,46.53,4.0,1.0,0.0,0.0,0.3636363636363636,58.55380000000003,333.89158890169955,15.0
MCPA-thioethyl,32876,2,0.6356060244002163,0.5733016390831737,2-[(Ethylthio)methyl]phenol 1-(N-methylcarbamate),34766,244.743,3.3069200000000016,0.0,3.0,4.0,1.0,26.3,4.0,1.0,0.0,0.0,0.3636363636363636,64.82300000000002,333.89158890169955,15.0
Mecoprop (Ref: RD 4593),7153,3,0.6305847907953441,0.5858295578913659,2-[(Ethylthio)methyl]phenol 1-(N-methylcarbamate),34766,214.648,2.5003199999999994,1.0,2.0,3.0,1.0,46.53,4.0,1.0,0.0,0.0,0.3,53.91480000000002,333.89158890169955,14.0
4-[4-(Acetyloxy)phenyl]-2-butanone,19137,4,0.617831515908538,0.6185642432459483,2-[(Ethylthio)methyl]phenol 1-(N-methylcarbamate),34766,206.241,2.1335,0.0,3.0,4.0,1.0,43.370000000000005,3.0,1.0,0.0,0.0,0.3333333333333333,56.75300000000004,340.80598919505206,15.0
2-(4-Chloro-2-methylphenoxy)acetic acid compd. with N-methylmethanamine (1:1),62420,5,0.575376946267127,0.7379910795656657,2-[(Ethylthio)methyl]phenol 1-(N-methylcarbamate),34766,245.706,1.94742,2.0,3.0,3.0,1.0,58.56,5.0,1.0,0.0,0.0,0.3636363636363636,64.30350000000004,320.81023714834686,16.0
"3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-(4-morpholinyl)-2-propen-1-one",86298,1,0.5480949577209266,0.8245013677158652,Fenpropathrin (Ref: OMS 1999),47326,387.86300000000006,3.647700000000003,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,105.47600000000004,798.431996885225,27.0
Flumorph (Ref: SYP L190),11057755,2,0.5306274757046886,0.8845612897673104,Fenpropathrin (Ref: OMS 1999),47326,371.408,3.1334000000000017,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,100.42400000000004,798.431996885225,27.0
Isoflucypram (Ref: BCS-CN88460),66553206,3,0.46567669558032243,1.147412592235925,Fenpropathrin (Ref: OMS 1999),47326,399.8440000000001,5.078400000000004,0.0,3.0,6.0,2.0,38.13,8.0,3.0,1.0,1.0,0.4736842105263157,96.55950000000004,823.9634714942449,27.0
Diofenolan (Ref: CGA 059205),4578030,4,0.4576480442778705,1.1850852691349627,Fenpropathrin (Ref: OMS 1999),47326,300.35400000000004,4.009200000000003,0.0,4.0,6.0,2.0,36.92,4.0,3.0,1.0,1.0,0.3333333333333333,83.35700000000006,552.3519987462447,22.0
"2-(2,6-Difluorophenyl)-4-[4-(1,1-dimethylethyl)-2-ethoxyphenyl]-4,5-dihydrooxazole",153974,5,0.4527292260516464,1.2088258112276633,Fenpropathrin (Ref: OMS 1999),47326,359.416,5.1791000000000045,0.0,3.0,4.0,2.0,30.82,5.0,3.0,0.0,1.0,0.3809523809523809,97.89900000000006,794.1673343787345,26.0
Flusulfamide (Ref: MTF 651),86268,1,0.5235343034973687,0.9100945120877374,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-1H-pyrazole-3-carbonitrile",3352,415.176,4.721200000000001,1.0,4.0,4.0,2.0,89.31,12.0,2.0,0.0,0.0,0.0769230769230769,85.3689,897.5398765080112,25.0
Fluazinam (Ref: IKF 1216),91731,2,0.46505299702787856,1.1502925610434305,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-1H-pyrazole-3-carbonitrile",3352,465.0930000000001,5.9860000000000015,1.0,6.0,4.0,2.0,111.2,16.0,2.0,0.0,0.0,0.1538461538461538,87.29449999999999,952.9986610583044,29.0
Sulfentrazone (Ref: FMC 97285),86369,3,0.4625864074302876,1.1617582876139767,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-1H-pyrazole-3-carbonitrile",3352,387.1950000000001,2.41582,1.0,6.0,4.0,2.0,85.99000000000001,12.0,2.0,0.0,0.0,0.2727272727272727,82.30050000000003,874.8500215536563,23.0
Thifluzamide (Ref: MON 24000),86389,4,0.4567915774242736,1.189182221000515,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-1H-pyrazole-3-carbonitrile",3352,528.066,6.146220000000001,1.0,4.0,3.0,2.0,51.22,13.0,2.0,0.0,0.0,0.2307692307692307,88.33120000000002,774.5345734548657,26.0
Bistrifluron (Ref: DBI-3204),10275455,5,0.44834766387333774,1.2304119784206324,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-1H-pyrazole-3-carbonitrile",3352,446.681,5.617700000000001,2.0,2.0,2.0,2.0,58.2,13.0,2.0,0.0,0.0,0.125,84.2989,903.48138876,29.0
"Tetrahydro-5,5-dimethyl-2(1H)-pyrimidio[3-[4-trifluoromethyl)phenyl]-1-[2-[4-(trifluoromethyl)phenyl]ethenyl]-2-propenylidene]hydrazone",5281875,1,0.3263178072682407,2.0644971795179323,"2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",9809914,494.4830000000001,6.3818000000000055,2.0,4.0,5.0,2.0,48.78,10.0,3.0,0.0,1.0,0.28,125.61240000000002,1013.1136640964844,35.0
(2Z)-2-[[2-Fluoro-5-(trifluoromethyl)phenyl]thio]-2-[3-(2-methoxyphenyl)-2-thiazolidinylidene]acetonitrile,44151818,2,0.31609453781932867,2.16361050367651,"2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",9809914,426.46,5.891280000000004,0.0,5.0,4.0,2.0,36.26,9.0,3.0,1.0,1.0,0.2105263157894736,102.69600000000004,911.7849890058476,28.0
3-[2-Chloro-4-(methanesulfonyl)benzoyl]-4-(phenylsulfanyl)bicyclo[3.2.1]oct-3-en-2-one,11236201,3,0.30354918919425206,2.294358988915184,"2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",9809914,446.9770000000002,4.971600000000004,0.0,5.0,5.0,2.0,68.28,7.0,4.0,1.0,2.0,0.2727272727272727,114.05530000000005,1103.883214105139,29.0
Isoflucypram (Ref: BCS-CN88460),66553206,4,0.2983948508553905,2.351264263218217,"2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",9809914,399.8440000000001,5.078400000000004,0.0,3.0,6.0,2.0,38.13,8.0,3.0,1.0,1.0,0.4736842105263157,96.55950000000004,823.9634714942449,27.0
Flucycloxuron (Ref: OMS 3041),6537963,5,0.2944247552914492,2.3964535319392772,"2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",9809914,483.9020000000002,5.911000000000004,2.0,4.0,7.0,3.0,79.79,9.0,4.0,1.0,1.0,0.16,124.7869,1161.5406521463888,34.0
Nuarimol (Ref: EL 228),91683,1,0.8013256841821607,0.24793204528394458,alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol,43226,314.74700000000007,3.553300000000002,1.0,3.0,3.0,3.0,46.010000000000005,5.0,3.0,0.0,0.0,0.0588235294117647,81.98480000000004,753.5564527864609,22.0
"2-Chloro-N-(4'-chloro[1,1'-biphenyl]-2-yl)-3-pyridinecarboxamide",213013,2,0.6183362373196302,0.6172430785147085,alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol,43226,343.213,5.307700000000002,1.0,2.0,3.0,3.0,41.99,5.0,3.0,0.0,0.0,0.0,94.0882,822.6669766700857,23.0
Naptalam (Ref: ACP 322),8594,3,0.5526422836609063,0.8094887589411928,alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol,43226,291.30600000000004,3.790300000000002,2.0,2.0,3.0,3.0,66.39999999999999,4.0,3.0,0.0,0.0,0.0,85.30250000000004,847.3011262004085,22.0
Warfarin,54678486,4,0.5508739958234425,0.8152971597528524,alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol,43226,308.3330000000001,3.609600000000003,1.0,4.0,4.0,3.0,67.50999999999999,4.0,3.0,0.0,0.0,0.1578947368421052,87.73180000000005,894.2196704605889,23.0
"3,6-Bis(2-chlorophenyl)-1,2,4,5-tetrazine",73670,5,0.5405674225179192,0.8499080010076839,alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol,43226,303.152,3.9074000000000018,0.0,4.0,2.0,3.0,51.56,6.0,3.0,0.0,0.0,0.0,78.51400000000002,656.5319481011077,20.0
Iprobenfos,18772466,1,0.5963527075138018,0.6768599981192444,Sulprofos (Ref: NTN 9306),37125,288.349,4.877900000000004,0.0,4.0,7.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5384615384615384,77.78550000000006,356.2846007604961,18.0
"2-(2,4-Dichlorophenoxy)acetic acid, 2-Ethylhexyl ester",61286,2,0.5407043596817509,0.8494394988577167,Sulprofos (Ref: NTN 9306),37125,333.255,5.131800000000005,0.0,3.0,9.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5625,86.22200000000005,427.66449276899925,21.0
"(2R)-2-(2,4-Dichlorophenoxy)propanoic acid 2-ethylhexyl ester",24843409,3,0.510345744187984,0.9594559401903305,Sulprofos (Ref: NTN 9306),37125,347.28200000000004,5.520300000000005,0.0,3.0,9.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5882352941176471,90.81700000000006,455.1061566327445,22.0
"2-(4-Chloro-2-methylphenoxy)acetic acid, 2-Ethylhexyl ester",93128,4,0.5097790333233424,0.96163422705092,Sulprofos (Ref: NTN 9306),37125,312.837,4.786820000000005,0.0,3.0,9.0,1.0,35.53,4.0,1.0,0.0,0.0,0.5882352941176471,85.94900000000005,427.66449276899925,21.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,5,0.49129062216838315,1.0354550949626387,Sulprofos (Ref: NTN 9306),37125,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Fenpyroximate (Ref: NNI 850),9576412,1,0.45916445750198304,1.1778689174688162,4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester,3347,421.4970000000002,5.026820000000005,0.0,7.0,7.0,3.0,74.94000000000001,7.0,3.0,0.0,0.0,0.2916666666666667,118.45450000000004,1018.137519908535,31.0
Imibenconazole (Ref: HF 6305),93483,2,0.4367963129351614,1.289396614363,4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester,3347,411.7450000000001,5.901900000000002,0.0,5.0,5.0,3.0,43.07,8.0,3.0,0.0,0.0,0.1176470588235294,106.326,830.2546407987885,25.0
Benzyl 4-amino-3-chloro-6-(4-chloro-2-fluoro-3-methoxyphenyl)-5-fluoropyridine-2-carboxylate,70495450,3,0.41887409495664674,1.3873522188176843,4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester,3347,439.24500000000006,5.281400000000002,1.0,5.0,5.0,3.0,74.44,9.0,3.0,0.0,0.0,0.1,106.13490000000002,1035.6237307023882,29.0
[2-[[[1-(4-Chlorophenyl)-1H-pyrazol-3-yl]oxy]methyl]phenyl]methoxycarbamic acid methyl ester,6422843,4,0.4185739664494752,1.3890640129447873,4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester,3347,387.823,4.238900000000004,0.0,6.0,6.0,3.0,65.82,8.0,3.0,0.0,0.0,0.1578947368421052,101.24100000000004,876.4115967292493,27.0
Tau-fluvalinate (Ref: SAN 527l),91768,5,0.40579601983507757,1.4642922826261753,4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester,3347,502.9200000000002,7.395680000000005,1.0,5.0,8.0,3.0,71.35,9.0,3.0,0.0,0.0,0.2307692307692307,126.1067,1164.6504547575616,35.0
2-Chloro-1-(3-ethoxy-4-nitrophenoxy)-4-(trifluoromethyl)benzene,39327,1,0.5779376595609359,0.73029042744802,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,91778,361.703,5.458000000000003,0.0,4.0,5.0,2.0,61.6,9.0,2.0,0.0,0.0,0.2,80.79340000000002,726.1889096401043,24.0
Triflumizole (Ref: NF 114 ),91699,2,0.5744560340347623,0.7407772584028364,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,91778,345.752,4.560200000000004,0.0,4.0,5.0,2.0,39.41,8.0,2.0,0.0,0.0,0.3333333333333333,82.28400000000002,633.1729885277524,23.0
Flamprop-M-isopropyl (Ref: WL 43425),92366,3,0.5542272421774246,0.8043140500839371,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,91778,363.816,4.466000000000005,0.0,3.0,5.0,2.0,46.61,6.0,2.0,0.0,0.0,0.2631578947368421,95.35150000000004,733.8885569005643,25.0
N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,11158353,4,0.5471826532090145,0.8275433150802333,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,91778,396.718,4.745100000000002,1.0,2.0,4.0,2.0,41.99,10.0,2.0,0.0,0.0,0.25,81.73020000000002,763.3558117902033,26.0
"2,6-Dichloro-N-[[3-chloro-5-(trifluoromethyl)-2-pyridinyl]methyl]benzamide",11159021,5,0.543550246206581,0.8397563187193209,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,91778,383.58400000000006,4.990600000000002,1.0,2.0,3.0,2.0,41.99,9.0,2.0,0.0,0.0,0.1428571428571428,81.88120000000002,691.0535489105698,23.0
"Octanoic acid, 2,6-Dibromo-4-cyanophenyl ester",15533,1,0.510519494171607,0.9587890598039691,Akton,15649,403.114,5.349180000000004,0.0,3.0,7.0,1.0,50.09,5.0,1.0,0.0,0.0,0.4666666666666667,85.56800000000004,462.24515384041945,20.0
"2-(2,4,5-Trichlorophenoxy)acetic acid, Butyl ester",7161,2,0.475600375965799,1.1026055708414984,Akton,15649,311.592,4.368900000000003,0.0,3.0,6.0,1.0,35.53,6.0,1.0,0.0,0.0,0.4166666666666667,72.83400000000003,398.74449179035855,18.0
"1,1-Dichloro-N-[(dimethylamino)sulfonyl]-1-fluoro-N-(4-methylphenyl)methanesulfenamide",12898,3,0.46205690590667103,1.1642355892024823,Akton,15649,347.2640000000001,3.314420000000002,0.0,3.0,5.0,1.0,40.620000000000005,9.0,1.0,0.0,0.0,0.4,79.40080000000003,489.9644465893454,19.0
"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid, Isooctyl ester",18772488,4,0.45555056612507144,1.195145993354885,Akton,15649,353.677,4.997200000000003,1.0,4.0,7.0,1.0,65.21,7.0,1.0,0.0,0.0,0.5714285714285714,87.26790000000003,477.3019445460786,21.0
Triclopyr-triethylammonium,42163,5,0.4408593275943905,1.2682972490491182,Akton,15649,357.6650000000001,3.8533000000000026,1.0,4.0,6.0,1.0,62.66000000000001,8.0,1.0,0.0,0.0,0.5384615384615384,85.85980000000005,416.3998302625088,21.0
(2Z)-2-[[2-Fluoro-5-(trifluoromethyl)phenyl]thio]-2-[3-(2-methoxyphenyl)-2-thiazolidinylidene]acetonitrile,44151818,1,0.449824556786175,1.22308894637638,"(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester",40585,426.46,5.891280000000004,0.0,5.0,4.0,2.0,36.26,9.0,3.0,1.0,1.0,0.2105263157894736,102.69600000000004,911.7849890058476,28.0
"3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-(4-morpholinyl)-2-propen-1-one",86298,2,0.42986321953008105,1.3263213844933803,"(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester",40585,387.86300000000006,3.647700000000003,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,105.47600000000004,798.431996885225,27.0
Isoflucypram (Ref: BCS-CN88460),66553206,3,0.4172019311012797,1.3969208324619207,"(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester",40585,399.8440000000001,5.078400000000004,0.0,3.0,6.0,2.0,38.13,8.0,3.0,1.0,1.0,0.4736842105263157,96.55950000000004,823.9634714942449,27.0
Cyflufenamid (Ref: NF 149),9844539,4,0.40338619441603396,1.479013942080145,"(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester",40585,412.358,4.4307000000000025,1.0,2.0,6.0,2.0,50.69,9.0,3.0,1.0,1.0,0.3,94.86170000000004,870.2445968307547,29.0
Flumorph (Ref: SYP L190),11057755,5,0.39350988138425413,1.5412322467793913,"(1R,3R)-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)cyano(3-phenoxyphenyl)methyl ester",40585,371.408,3.1334000000000017,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,100.42400000000004,798.431996885225,27.0
Nuarimol (Ref: EL 228),91683,1,0.6012513292750071,0.6631979861163994,Flutriafol (Ref: PP 450),91727,314.74700000000007,3.553300000000002,1.0,3.0,3.0,3.0,46.010000000000005,5.0,3.0,0.0,0.0,0.0588235294117647,81.98480000000004,753.5564527864609,22.0
Flusilazole (Ref: DPX H6573),73675,2,0.5792771045608972,0.726289529012231,Flutriafol (Ref: PP 450),91727,315.399,1.9885,0.0,3.0,4.0,3.0,30.71,6.0,3.0,0.0,0.0,0.125,83.70800000000001,667.2241922995771,22.0
Warfarin,54678486,3,0.5401524152539974,0.8513293132823762,Flutriafol (Ref: PP 450),91727,308.3330000000001,3.609600000000003,1.0,4.0,4.0,3.0,67.50999999999999,4.0,3.0,0.0,0.0,0.1578947368421052,87.73180000000005,894.2196704605889,23.0
Fenoxaprop-P (Ref: AE-F088406),11949285,4,0.5175641310298177,0.9321277114205356,Flutriafol (Ref: PP 450),91727,333.72700000000003,4.125400000000003,1.0,5.0,5.0,3.0,81.79,7.0,3.0,0.0,0.0,0.125,83.26080000000005,814.8705251533216,23.0
Diflovidazin (Ref: SZ1 121),153985,5,0.5041784872773345,0.9834245713263206,Flutriafol (Ref: PP 450),91727,304.687,3.5322000000000022,0.0,4.0,2.0,3.0,51.56,7.0,3.0,0.0,0.0,0.0,73.42000000000002,744.046677782134,21.0
"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanone",39385,1,0.6335880001659003,0.578312720155933,Furalaxyl (Ref: IPE 134),42504,293.754,3.1243000000000016,0.0,5.0,4.0,2.0,57.010000000000005,6.0,2.0,0.0,0.0,0.3571428571428571,75.60100000000003,547.085820754861,20.0
Uniconazole (Ref: XE 1019),6436604,2,0.5961437474308888,0.677447770457293,Furalaxyl (Ref: IPE 134),42504,291.782,3.3366000000000025,1.0,4.0,3.0,2.0,50.94,5.0,2.0,0.0,0.0,0.3333333333333333,81.10280000000003,559.5009133545162,20.0
Metazachlor (Ref: BAS 47900H),49384,3,0.594338261242957,0.6825435365858337,Furalaxyl (Ref: IPE 134),42504,277.755,2.729440000000001,0.0,3.0,4.0,2.0,38.13,5.0,2.0,0.0,0.0,0.2857142857142857,76.34900000000003,523.1722167369815,19.0
Benalaxyl (Ref: M 9834),51369,4,0.5877470126790936,0.7014123056819245,Furalaxyl (Ref: IPE 134),42504,325.4080000000001,3.440640000000002,0.0,3.0,5.0,2.0,46.61,4.0,2.0,0.0,0.0,0.3,95.02600000000004,685.8230989192236,24.0
Diniconazole (Ref: XE-779),6436605,5,0.5776668717927443,0.7311015203218724,Furalaxyl (Ref: IPE 134),42504,326.22700000000003,3.990000000000003,1.0,4.0,3.0,2.0,50.94,6.0,2.0,0.0,0.0,0.3333333333333333,86.11280000000004,618.5530762482197,21.0
"N-Phenylcarbamic acid, 1-Methylethyl ester",24685,1,0.7537437900071543,0.3267107646624968,Isoprocarb (Ref: OMS 32),17517,179.21900000000002,2.6435000000000013,1.0,2.0,2.0,1.0,38.33,3.0,1.0,0.0,0.0,0.3,51.68170000000003,256.62661626856533,13.0
"N-(3-Chlorophenyl)carbamic acid, 1-Methylethyl ester",2728,2,0.7035240807562378,0.4214154530788367,Isoprocarb (Ref: OMS 32),17517,213.664,3.2969000000000017,1.0,2.0,2.0,1.0,38.33,4.0,1.0,0.0,0.0,0.3,56.691700000000026,307.56927845028224,14.0
Isoproturon (Ref: HOE 16410),36679,3,0.6851879008165358,0.4594536751280981,Isoprocarb (Ref: OMS 32),17517,206.289,2.903500000000001,1.0,1.0,2.0,1.0,32.34,3.0,1.0,0.0,0.0,0.4166666666666667,63.23670000000004,314.396476403863,15.0
Mecoprop (Ref: RD 4593),7153,4,0.6729917240203258,0.4859023733994652,Isoprocarb (Ref: OMS 32),17517,214.648,2.5003199999999994,1.0,2.0,3.0,1.0,46.53,4.0,1.0,0.0,0.0,0.3,53.91480000000002,333.89158890169955,14.0
Chlorotoluron (Ref: C 2242),27375,5,0.6390831323128118,0.5647416579139666,Isoprocarb (Ref: OMS 32),17517,212.68,2.741920000000001,1.0,1.0,1.0,1.0,32.34,4.0,1.0,0.0,0.0,0.3,58.89470000000002,331.89158890169955,14.0
"Octanoic acid, 2,6-Dibromo-4-cyanophenyl ester",15533,1,0.597129639739408,0.6746782163357485,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl ester phosphorothioic acid,38779,403.114,5.349180000000004,0.0,3.0,7.0,1.0,50.09,5.0,1.0,0.0,0.0,0.4666666666666667,85.56800000000004,462.24515384041945,20.0
"2-(2,4,5-Trichlorophenoxy)acetic acid, Butyl ester",7161,2,0.5454526281365278,0.8333397776748783,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl ester phosphorothioic acid,38779,311.592,4.368900000000003,0.0,3.0,6.0,1.0,35.53,6.0,1.0,0.0,0.0,0.4166666666666667,72.83400000000003,398.74449179035855,18.0
Iprobenfos,18772466,3,0.5358612457290577,0.8661547330960008,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl ester phosphorothioic acid,38779,288.349,4.877900000000004,0.0,4.0,7.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5384615384615384,77.78550000000006,356.2846007604961,18.0
"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid, Isooctyl ester",18772488,4,0.5216932243105461,0.9168353227542289,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl ester phosphorothioic acid,38779,353.677,4.997200000000003,1.0,4.0,7.0,1.0,65.21,7.0,1.0,0.0,0.0,0.5714285714285714,87.26790000000003,477.3019445460786,21.0
"2-(2,4-Dichlorophenoxy)acetic acid, 2-Ethylhexyl ester",61286,5,0.4970674657852357,1.011799340800274,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl ester phosphorothioic acid,38779,333.255,5.131800000000005,0.0,3.0,9.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5625,86.22200000000005,427.66449276899925,21.0
Triflumuron (Ref: OMS 2015),47445,1,0.6656081499570342,0.5023854501549466,"2,6-Difluoro-N-[[[4-(trifluoromethyl)phenyl]amino]carbonyl]benzamide",107651,358.70300000000003,4.200500000000002,2.0,3.0,3.0,2.0,67.43,9.0,2.0,0.0,0.0,0.0666666666666666,81.06190000000001,708.4486846444314,24.0
Teflubenzuron (Ref: CME 13406),91734,2,0.6636099222467277,0.5069093551440356,"2,6-Difluoro-N-[[[4-(trifluoromethyl)phenyl]amino]carbonyl]benzamide",107651,381.1120000000001,4.5117,2.0,2.0,2.0,2.0,58.2,10.0,2.0,0.0,0.0,0.0,79.22090000000001,783.0234027990718,24.0
"2,6-Dichloro-N-[[3-chloro-5-(trifluoromethyl)-2-pyridinyl]methyl]benzamide",11159021,3,0.5435596705241357,0.8397244207535388,"2,6-Difluoro-N-[[[4-(trifluoromethyl)phenyl]amino]carbonyl]benzamide",107651,383.58400000000006,4.990600000000002,1.0,2.0,3.0,2.0,41.99,9.0,2.0,0.0,0.0,0.1428571428571428,81.88120000000002,691.0535489105698,23.0
Halauxifen (Ref: X11393729),25181547,4,0.5304128063761477,0.8853240117487652,"2,6-Difluoro-N-[[[4-(trifluoromethyl)phenyl]amino]carbonyl]benzamide",107651,331.13,3.4835000000000003,2.0,4.0,3.0,2.0,85.44,8.0,2.0,0.0,0.0,0.0769230769230769,77.57470000000002,702.4636292732657,21.0
Fenchlorazole (Ref: HOE 072829),93536,5,0.5105878065869149,0.9585269900678185,"2,6-Difluoro-N-[[[4-(trifluoromethyl)phenyl]amino]carbonyl]benzamide",107651,375.4260000000001,4.099,1.0,4.0,2.0,2.0,68.00999999999999,10.0,2.0,0.0,0.0,0.1,77.57530000000001,645.1632135234255,20.0
Tau-fluvalinate (Ref: SAN 527l),91768,1,0.5160515620204332,0.9377908596668576,Flucythrinate (Ref: OMS 2007),50980,502.9200000000002,7.395680000000005,1.0,5.0,8.0,3.0,71.35,9.0,3.0,0.0,0.0,0.2307692307692307,126.1067,1164.6504547575616,35.0
Fenpyroximate (Ref: NNI 850),9576412,2,0.4862620315721452,1.0565043846151765,Flucythrinate (Ref: OMS 2007),50980,421.4970000000002,5.026820000000005,0.0,7.0,7.0,3.0,74.94000000000001,7.0,3.0,0.0,0.0,0.2916666666666667,118.45450000000004,1018.137519908535,31.0
